query1,query2,label
同房没射里面会怀孕吗,性生活没有内射会怀孕吗,2
乳铁蛋白是什么作用,乳铁蛋白的作用,2
血糖高能不能吃米饭,高血糖能吃米饭吗,2
怀孕一个月能做爱,怀孕第一个月可以性生活吗,2
打嗝是怎么回事？,打嗝原因,2
乳头疼 怎么回事,乳头疼 是怎么回事,2
孕妇能吃阿胶么,孕期可以吃阿胶吗？,2
人体总共有多少毫升的血液,正常人血量是多少毫升,2
肠胃炎的症状及治疗方法,胃肠炎的症状和治疗,2
甲状腺的,是甲状腺,2
肤乐霜有激素么,草本肤乐霜有激素吗,2
发烧可以喝牛奶么,发烧的人能喝牛奶吗,2
儿童怎么申请健康码,小孩如何申请健康码,2
打嗝是因为什么原因引起的,打嗝是怎么回事？,2
喝酸奶容易胖吗,喝酸奶会长胖吗,2
孕妇可以吃山楂吗？,孕妇能不能吃山楂,2
睡不着怎么办睡不着,睡不着该怎么办？,2
儿童能不能喝蜂蜜水吗,小孩子能不能喝蜂蜜水,2
麝香祛痛抹剂,麝香去痛擦剂,2
感冒能吃鸡蛋么,感冒了可以吃鸡蛋吗,2
怎么区分月经和自然流产,怎么判断是月经还是流产,2
月经来腰疼是因为什么,来月经腰痛是什么原因,2
药流掉下来的孕囊图片,药流流出的孕囊图片,2
葛根粉有啥作用,葛根粉的作用。,2
孕期脚气痒痒难忍怎么办,孕妇长脚气很痒怎么办,2
鱼和菠菜能一块吃吗,鱼可以和菠菜一起吃吗,2
女人来月经可以喝薏米茶吗,姨妈期间能喝薏米茶吗,2
儿童应该喝什么牛奶,婴儿喝什么牛奶好,2
发烧可以喝牛奶么,发烧可以喝牛奶不,2
牙龈萎缩了如何才能恢复,牙龈萎缩怎么办？,2
手黄怎么回事,手发黄是什么原因引起的,2
新肺炎核酸检测费用,新型肺炎做核酸检测多少钱,2
人体内脏图形结构图片,人体内脏图片 结构图,2
叶酸哪种牌子好,叶酸哪种牌子最好,2
嘴发甜是怎么回事,嘴里甜什么原因,2
乳头疼怎么回事,乳头疼 是怎么回事,2
痛风 能治好吗,痛风可以治愈,2
黄芪与什么泡水喝最好,黄芪与什么泡水喝最佳,2
喝奶茶为什么会失眠,奶茶失眠原因,2
喝姜枣茶的最佳时间,红枣姜茶什么时候喝好,2
核酸检测疼不疼啊,核酸检测疼么,2
孕妇血糖高对胎儿有影响吗,孕早期血糖高对胎儿有什么影响,2
孕妇能吃阿胶么,怀孕期间能吃阿胶吗,2
左边身体发麻怎么回事,左边身子麻是怎么回事,2
来例假能喝薏米茶吗,薏米茶月经期可以喝吗,2
打完疫苗可以喝酒吗,打了疫苗可以喝酒吗,2
红枣姜水的功效什么时候喝最好,红枣姜茶什么时候喝好,2
人体的正常体温多少正常,人体的正常体温是多少,2
怎么区分流产还是月经,怎么区分是月经还是流产,2
胎监图如何看,如何看胎监,2
怎么看发际线高低,怎么判断自己发际线高还是低,2
孕期脚气特别痒怎么办,怀孕期间有脚气很痒怎么办,2
大椎穴准确位置,大椎穴在哪儿,2
核酸检测要多少钱啊,核酸检测要多少钱？,2
掉头发 什么原因,掉头发 原因,2
前列腺炎的病因是什么,前列腺炎表现,2
拔智齿哪个科,拔智齿挂什么科,2
怎么判定是酸碱的体质,酸碱性怎么判断,2
黄芪和什么搭配最好 泡水,黄芪配什么泡水喝好,2
一身红疙瘩,全身红疙瘩,2
山楂干泡水喝的功效,山楂干泡水的功效与作用,2
身上起红疙瘩咋回事,全身起红疙瘩,2
微笑抑郁症。,微笑郁抑症,2
脚指甲往肉里面长怎么治,脚指甲长肉里怎么治,2
蜂蜜水小孩子可以喝吗,小孩可以喝蜂蜜吗水吗,2
刚刚怀孕几天有什么症状,刚怀上孕几天有什么症状,2
怎么确定排卵期时间,怎么知道排卵期是哪天,2
云南白药药粉能直接涂破损的伤口吗,云南白药粉末可以涂抹在伤口上吗,2
搭支架和搭桥区别,支架和搭桥的区别在哪里,2
自闭症儿童的行为特征,自闭症小孩有哪些表现,2
女生为什么经常做噩梦,女生晚上经常做噩梦是怎么回事啊,2
前列腺炎 表现,前列腺炎症的表现,2
为什么做仰卧起坐起不来,仰卧起坐做不起来是什么原因,2
妇炎洁有什么效果,妇炎洁是什么用途,2
验孕棒多长时间用,验孕棒什么时候使用,2
婴儿2天没有排便,新生儿两天没有拉粑粑,2
疝气是啥,疝气是啥？,2
早期肠癌的症状,早期肠癌症状,2
紧急避孕药对身体有什么伤害,紧急避孕药对身体的危害,2
黄芪功效与作用,黄芪有什么功效与作用,2
怎么尽快入睡,如何尽快入睡,2
孕妇可以喝咖啡吗？,孕期可以喝咖啡吗,2
怎么判断自己是来月经还是流产,怎么判断自己是来了例假还是流产,2
总磨牙是什么原因,磨牙是咋回事,2
治疗紧张焦虑心慌的药,心跳快紧张吃什么药,2
人体的正常体温范围是多少,人的平均体温是多少,2
睡不着咋办呢,睡不着该怎么办？,2
柴胡功效,柴胡的功效。,2
晚上特别多尿怎么回事,为什么一到晚上就尿多,2
感冒了可以吃鸡蛋吗？,感冒能吃鸡蛋嘛？,2
手 淫,手淫，,2
产后42天复查查什么,生完孩子42天复查都检查什么,2
双眼皮 遗传,双眼皮遗传规律,2
痛风能不能治好,痛风可以治好吗,2
头围标准表,头围标准值对照表,2
糖尿病前期症状,糖尿病早期的症状,2
嘴里甜是什么原因,嘴里老是觉得甜是怎么啦,2
流鼻涕能不能打预防针,流鼻涕可以打预防针,2
鹅口疮是怎么回事,鹅口疮什么原因引起的,2
孩子怎样申请健康码,小孩怎样申请健康码,2
胃炎病的症状,胃炎 症状,2
打了疫苗可以喝酒吗,打预防针可以喝酒吗,2
血压高症状,血压高 症状,2
流鼻涕可以打预防针,轻微流鼻涕可以打预防针吗,2
脸上长疮是什么原因引起的,面部生疮的原因,2
新型肺炎核酸检测需多少钱,新型肺炎核酸检测价格,2
胃疼吃啥药,胃疼吃啥药好,2
医生诊断证明图片,病例诊断书证明图片,2
年轻女性甲状腺全切后的危害,甲状腺全切有什么影响,2
月经来了腰疼是什么原因,来月经的时候腰疼是怎么回事,2
女生尿路感染怎么缓解,女尿路感染最快缓解办法,2
血压高可以喝牛奶么,高血压能不能喝牛奶,2
木香顺气丸的功效与作用,木香顺气丸方解,2
拔智齿什么科室,拔智齿挂哪个科,2
哮喘能不能治好,哮喘能治愈吗,2
红酒会胖吗,红酒喝了会胖吗,2
乙肝能治好吗,得了乙肝能治好吗,2
山药不可以和什么同吃,山药不能和啥一起吃,2
孕妇有脚气痒怎么治疗,孕期脚气脚痒怎么办啊,2
煮薄荷水的功效与作用,薄荷水的作用与功效,2
经期能喝薏米茶吗,月经期间能喝薏米茶吗?,2
前列腺炎的临床表现,前列腺炎表现症状,2
鼻子里面长白色的小脓点,鼻孔里长个白色脓包,2
京东大药房的药是真的吗,京东药房的药是正品吗,2
紧急避孕药的伤害,紧急避孕药的害处,2
孕妇可吃阿胶吗,孕妇能吃阿胶么,2
小孩可以喝蜂蜜水嘛,小孩可以喝蜂蜜吗水吗,2
黄芪有什么功效与作用,黄芪的功效与作,2
人体骨骼结构名称图,人体骨骼图分布图片,2
怎么抱新生儿,怎样正确抱新生儿,2
枸杞泡什么补肾壮阳,枸杞子和什么泡水喝补肾壮阳,2
看输卵管是否通畅,检查输卵管是否通畅,2
茶叶多久不能喝,茶泡多久不能喝,2
血压高能不能喝牛奶,高血压能不能喝牛奶,2
掉头发 原因,掉头发的原因是,2
八大特征暗示怀孕,8大特征暗示你已怀孕了,2
肠癌的早期症状有哪些,早期肠癌有什么症状,2
柿子不能跟什么一起吃,柿子和什么不能同时吃,2
小孩子的脚一年长多少,小孩脚一年长多少,2
喝酸奶容易发胖吗,喝酸奶会不会长胖,2
如何判断身体的酸碱性,怎么检测身体是酸性还是碱性,2
验孕棒什么时候用比较好,验孕棒多长时间用,2
孕妇适合喝咖啡吗,孕期可以喝咖啡吗,2
胃炎有什么症状,胃炎表现症状,2
来月经会腰疼是怎么回事,来月经腰疼是咋回事,2
肤乐霜有激素吗,草本肤乐霜有激素吗,2
扁桃体炎饮食禁忌,扁桃体发炎什么东西不能吃,2
核酸检测多少钱一次,核酸检测的费用是多少,2
判断酸碱性,酸碱体质怎么判断,2
血压高可以吃牛奶吗,高血压的人可以喝牛奶吗,2
脑供血不足有哪些症状？,脑供血不足的症状表现,2
健脾除湿最好的中成药,健脾祛湿最强的中成药,2
低压高了是什么原因,低压高怎么回事啊,2
右眼皮一直跳是什么原因,右眼皮一直跳是怎么回事,2
山药不能和什么一块吃,山药不能和什么一起吃,2
肤乐霜含激素,美肤乐霜含激素吗,2
耳石症是什么原因引起的,耳石症怎么引起来的,2
薏米茶来月经可以喝吗,来例假能喝薏米茶吗,2
剖宫产伤口多久可以彻底愈合,剖腹产的刀口多久可以恢复,2
肠胃炎的症状及治,胃肠炎的症状与治疗,2
男生hpv症状有哪些,男性有hpv有哪些症状,2
婴儿体温多少算正常范围,婴儿正常体温范围,2
仰卧起坐起不来原因,仰卧起坐起不来什么原因,2
什么情况搭桥什么情况支架,搭桥和支架的区别,2
打嗝是什么原因引起的,打嗝是因为什么,2
拔智齿应该挂口腔什么科,拔智齿预约什么科,2
咋样快速入睡,怎么尽快入睡的方法,2
北京儿童隐睾手术速 上下称誉,北京小儿隐睾手术_+上下称誉,2
宫外孕要做月子吗,宫外孕需要做月子吗,2
吃什么增肥最快最有效,吃什么增肥快有效,2
山楂干泡水喝有什么功效,干山楂片泡水的功效,2
验孕棒什么时候用比较好,验孕棒多久使用,2
白内障手术恢复吃什么,白内障术后吃什么好,2
脑供血不足有什么症状和表现,脑供血不足有什么症状？,2
核酸检测要多少钱,核酸检测费用多少？,2
麝香祛痛擦剂,麝香去痛擦剂,2
薏米茶月经期可以喝吗,来例假可以喝薏米茶吗,2
卵巢囊肿会引起什么症状,卵巢囊肿的表现,2
人体总共有多少毫升的血液,正常人的血量大概是多少毫升,2
喝酸奶会胖嘛,喝酸奶长胖吗,2
糖尿病人会长胖吗,糖尿病会长胖吗,2
心悸心慌焦虑吃什么药能缓解,心急心慌怎么回事要吃什么药好,2
肠胃炎的症状及治疗方法,肠胃炎有什么症状怎么治疗,2
湿疹吃什么药,湿疹应该吃什么药,2
验孕棒什么时候有用,验孕棒多久才能用,2
怎么区分月经和自然流产,怎么区分月经和流产,2
给孩子怎么申请健康码,怎么样给孩子申请健康码,2
儿童怎么申请健康码,如何给小孩申请健康码,2
药流掉下来的孕囊图片,药流流出孕囊图片,2
艾丝病可以活多久,艾慈病能活多久,2
黄芪可以和什么泡水喝,黄芪和什么搭配最好 泡水,2
肾虚是因为什么引起的,肾虚怎么导致,2
为啥会磨牙,磨牙是什么原因,2
胃肠炎的症状与治疗,肠胃炎有什么症状和治疗,2
来例假能喝薏米茶吗,姨妈期间可以喝薏米茶吗,2
来月经腰疼是什么原因,月经来时腰痛是什么原因,2
做根管治疗费用多少,根管治疗费用多少钱,2
精神分裂症的 症状,精神分裂症症的症状,2
肚子总是胀气是怎么回事,肚子老胀气是怎么回事,2
右眼皮一直在跳是什么原因,右眼皮一直跳是怎么回事啊,2
人体总共有多少毫升的血液,一个人血量多少毫升,2
麦粒肿怎么引起,麦粒肿什么原因,2
睡不着怎么办,睡不着怎么办睡不着,2
磨牙是什么原因,经常磨牙是什么原因引起的,2
血压高可以喝牛奶吗？,血压高的人可以喝牛奶吗,2
如何确定排卵日准确时间,如何知道什么时候排卵,2
食物中毒症状吃什么药,食物中毒的药,2
仰卧起坐起不来的原因,仰卧起坐起不来的原因是什么,2
熬夜掉发可以恢复吗,熬夜掉头发能长回来吗,2
黄芪功效与作用,黄芪功效和作用,2
木香顺气丸的功效与作用,木香顺气丸效果,2
脑供血不足是什么症状？,脑供血不足的症状有哪些,2
孕妇能喝板蓝根么,孕期可以喝板蓝根吗,2
孕酮针多少钱,一针黄体酮多少钱,2
卵巢囊肿会引起什么症状,卵巢囊肿都有哪些症状,2
药流流出孕囊图片,药物流产流出孕囊图片,2
肚子老是胀气什么原因,肚子老胀气是怎么回事,2
坐骨神经痛有啥症状,坐骨神经痛有什么症状,2
儿童能不能喝蜂蜜水吗,小孩可以喝蜂蜜水嘛,2
感冒打喷嚏流鼻涕吃什么药,感冒了流鼻涕打喷嚏吃什么药,2
精神分裂症的 症状,精神分裂症症症状,2
肾虚是如何引起的,肾虚是什么引起的,2
刚怀孕一个月可以做爱吗,怀孕一个月还能做爱吗,2
可以用香皂洗脸吗,香皂可不可以洗脸,2
小孩为什么打呼噜,小孩子打呼噜是什么原因,2
拔智齿什么科,拔智齿报什么科,2
核酸检查疼不疼,核酸检测疼么,2
帕金森病是什么原因引起的,帕金森的病因,2
月经完几天安全期,月经干净后多久是安全期,2
得哮喘能治好吗,请问哮喘能治好吗,2
核酸检测疼不,做核酸检测疼么,2
低压高什么原因引起的,低压高原因,2
眼睛模糊怎么回事,眼睛总模糊是什么原因,2
标准体重身高对照表,人的标准身高体重,2
用香皂洗脸可以吗,香皂可以洗脸么,2
人体骨骼图形结构图片,人体结构骨骼示意图,2
感冒能吃鸡蛋吗,感冒可以吃鸡蛋吗？,2
黄芪,黄芪、,2
掉头发严重是啥原因,掉头发是什么原因？,2
怎样判断自己是不是新冠肺炎,如何判断自己是否得了新冠肺炎,2
刚怀孕几天有什么症状吗,刚怀孕几天的症状,2
眼睛模糊怎么回事儿?,眼睛经常模糊是什么原因,2
麦粒肿是怎么引起的,麦粒肿什么原因,2
42天产后复查查什么,生完孩子42天复查都检查什么,2
低压高什么原因引起的,低压高是怎么回事引起的,2
孕妇可以吃山楂吗,孕妇能吃山楂么,2
孩子一年脚长多少厘米,小孩脚一年长多少厘米,2
打胎药买,哪里可以买药流的药,2
牙龈萎缩恢复小妙招,牙龈萎缩怎样治疗,2
口腔溃疡吃什么药治疗,口腔溃疡吃啥药,2
姜枣茶什么时候喝最好,姜枣茶什么时间喝最好,2
同房没射里面会怀孕吗,做爱时没有内射会怀孕吗,2
维生素c吃多了有副作用吗,维c吃多了的副作用,2
为啥会磨牙,磨牙什么原因,2
看输卵管是否通畅,检查输卵管是否通畅的方法,2
快速入睡的方法有哪些,怎么样快速入睡,2
柿子不能和什么一起吃,柿子和什么不能同时吃,2
42天产后复查,顺产42天产后复查都查什么,2
刚怀孕几天有什么症状吗,刚怀孕的几天有什么症状,2
水果什么时候吃最合适,水果应该什么时候吃最合适,2
人体的正常体温多少正常,人体的正常体温范围是多少,2
一天几次小便是正常,一天几次小便属于正常,2
小孩子的脚一年长多少,小孩脚一年长多少厘米,2
感冒了可以吃鸡吗,感冒能吃鸡嘛,2
坐骨神经疼有哪些症状,坐骨神经疼症状,2
乳头疼是咋回事,乳头疼为啥,2
血压高的人可以喝牛奶吗,高血压的人可以喝牛奶吗,2
做试管婴儿大概费用是多少,在做试管婴儿需要多少钱,2
耳石症是怎么引起的,耳石症是什么原因引起的,2
剖宫产伤口多久可以彻底愈合,剖腹产后伤口多久能愈合,2
牙龈萎缩怎么恢复正常,牙龈萎缩怎么补救,2
哮喘能治好吗？,哮喘可以治愈吗,2
剖腹产后多久能同房,剖腹产多久以后可以同房,2
姜枣茶什么时间喝最好,生姜红枣水什么时候喝最好,2
前列腺炎临床表现,前列腺炎症表现,2
大量服用维生素c危害,维生素c吃多了有什么副作用,2
脚指甲往肉里面长怎么治,脚指甲长在肉里怎么办,2
血压高的人能喝牛奶吗,血压高能吃牛奶吗,2
大椎穴在哪里,大椎穴准确位置,2
生姜红枣水什么时候喝最好,红枣姜水的功效什么时候喝最好,2
山药不能和什么一起吃 同吃,山药跟什么不能一起吃,2
吃药流产排出孕囊图片,药流掉出来孕囊的图片,2
小孩能喝蜂蜜水吗？,蜂蜜水儿童能喝吗,2
为什么磨牙什么原因,老磨牙是怎么回事,2
